Frame,LM_0,LM_1,LM_2,LM_3,LM_4,LM_5,LM_6,LM_7,LM_8,LM_9,LM_10,LM_11,LM_12,LM_13,LM_14,LM_15,LM_16,LM_17,LM_18,LM_19,LM_20,LM_21,LM_22,LM_23,LM_24,LM_25,LM_26,LM_27,LM_28,LM_29,LM_30,LM_31,LM_32,LM_33,LM_34,LM_35,LM_36,LM_37,LM_38,LM_39,LM_40,LM_41,LM_42,LM_43,LM_44,LM_45,LM_46,LM_47,LM_48,LM_49,LM_50,LM_51,LM_52,LM_53,LM_54,LM_55,LM_56,LM_57,LM_58,LM_59,LM_60,LM_61,LM_62
10,0.5656135678291321,0.9038318395614624,7.386443030554801e-07,0.6390522718429565,0.9313321709632874,-0.0298415049910545,0.7178251147270203,0.9315322637557985,-0.0519283227622509,0.7769471406936646,0.9447948932647704,-0.0746417120099067,0.8279165029525757,0.9707306623458862,-0.0986777618527412,0.7600682973861694,0.7496285438537598,-0.0400113612413406,0.835822582244873,0.6918885111808777,-0.0745634213089943,0.886590838432312,0.6679138541221619,-0.1015294045209884,0.93263977766037,0.6465328335762024,-0.1205219104886055,0.7229123115539551,0.6987205147743225,-0.0510522723197937,0.7775678634643555,0.5958751440048218,-0.0800492092967033,0.8185051679611206,0.5350654721260071,-0.1045452058315277,0.853253960609436,0.4839276969432831,-0.1219386905431747,0.6721737384796143,0.6819419860839844,-0.0659768730401992,0.7013806104660034,0.585241973400116,-0.0966631025075912,0.7278046607971191,0.5202528834342957,-0.1221612468361854,0.754341721534729,0.4645622074604034,-0.1391797661781311,0.6144727468490601,0.6947082877159119,-0.0834159776568412,0.6036453247070312,0.6161090135574341,-0.1121646165847778,0.5917357206344604,0.5691742300987244,-0.1259150952100753,0.5836278200149536,0.5269588828086853,-0.1338736861944198
11,0.5668295621871948,0.9030864238739014,7.69124710586766e-07,0.6382923126220703,0.9304015040397644,-0.0314458571374416,0.7168765068054199,0.9302790760993958,-0.0528224632143974,0.776404619216919,0.9411218166351318,-0.0743854269385337,0.8233485221862793,0.9634402990341188,-0.0972064137458801,0.7601971626281738,0.7406457662582397,-0.0397026650607585,0.8379300832748413,0.6868162751197815,-0.0722762644290924,0.8891619443893433,0.6627298593521118,-0.0987880825996398,0.9360970854759216,0.6414158344268799,-0.1179865449666976,0.7218425869941711,0.6905757188796997,-0.0498240962624549,0.7745434045791626,0.5862131118774414,-0.0765390619635582,0.8171532154083252,0.5273105502128601,-0.10139000415802,0.8534775972366333,0.4813419878482818,-0.1195022538304328,0.6703992486000061,0.6770527958869934,-0.0637838020920753,0.6960641741752625,0.5800429582595825,-0.0940420106053352,0.7232571840286255,0.5190825462341309,-0.1214527264237403,0.7504866719245911,0.4680389761924743,-0.140101745724678,0.6125190258026123,0.6947355270385742,-0.0802812129259109,0.5949763655662537,0.6203352212905884,-0.1112482100725174,0.5813963413238525,0.5781314373016357,-0.1270976364612579,0.5714797973632812,0.5401932001113892,-0.1362349987030029
12,0.5643525123596191,0.9043893218040466,7.909820283202862e-07,0.6422054171562195,0.9292780160903932,-0.034335158765316,0.7211045622825623,0.9293729662895204,-0.0602219775319099,0.7862750887870789,0.9407944083213806,-0.0862080752849578,0.8412436842918396,0.972934365272522,-0.1133278459310531,0.7570317983627319,0.735542893409729,-0.0456888973712921,0.8343448638916016,0.6806183457374573,-0.0817515179514885,0.8853868246078491,0.6559872627258301,-0.1109250336885452,0.933594524860382,0.6325899362564087,-0.1320745795965194,0.718904435634613,0.6887899041175842,-0.0559627078473567,0.7706003785133362,0.5841279029846191,-0.085696093738079,0.8135324716567993,0.5262513160705566,-0.1112914085388183,0.8519226908683777,0.4770484864711761,-0.1306184232234954,0.6672277450561523,0.6777485013008118,-0.0704016089439392,0.6889822483062744,0.5847060084342957,-0.1005384251475334,0.7157605290412903,0.5263402462005615,-0.125266432762146,0.7444843649864197,0.4754994213581085,-0.1425306648015976,0.6089313626289368,0.6955971717834473,-0.0881917253136634,0.5922055244445801,0.6098418235778809,-0.1180417388677597,0.583449125289917,0.5559324622154236,-0.1332965195178985,0.5796068906784058,0.5067570805549622,-0.1426291763782501
13,0.566103458404541,0.9028359651565552,7.866959208513435e-07,0.6481701135635376,0.9237040281295776,-0.0352814458310604,0.7305869460105896,0.9224995374679564,-0.0617859996855258,0.8000099658966064,0.9339804649353028,-0.0880685001611709,0.8588395714759827,0.9617759585380554,-0.1156045123934745,0.7564735412597656,0.7275795936584473,-0.0482928119599819,0.8338559865951538,0.6732099056243896,-0.0831714794039726,0.8828076124191284,0.6466770768165588,-0.1111414656043052,0.9304747581481934,0.6204302310943604,-0.1319767981767654,0.7167582511901855,0.6830430030822754,-0.0582009814679622,0.7638503313064575,0.5776658058166504,-0.0885064154863357,0.8053591847419739,0.5215511918067932,-0.1140284612774849,0.8439034223556519,0.4738439917564392,-0.1337416172027588,0.664526104927063,0.674588143825531,-0.0721994489431381,0.6807466149330139,0.5838271379470825,-0.1028604954481124,0.7062123417854309,0.5332755446434021,-0.126788318157196,0.7358641028404236,0.4889087975025177,-0.1437007784843444,0.6080036759376526,0.6962838172912598,-0.0897011682391166,0.591410756111145,0.6083714962005615,-0.1198631078004837,0.5820349454879761,0.5492904782295227,-0.1356544345617294,0.5792871713638306,0.4945152401924133,-0.1458586752414703
14,0.5643122792243958,0.9046080112457277,8.679675147504895e-07,0.6513535976409912,0.9219700694084167,-0.0330695360898971,0.7354574799537659,0.909187078475952,-0.0567027628421783,0.8079984784126282,0.9137066602706908,-0.0807829424738884,0.8710964918136597,0.9338018298149108,-0.1065734326839447,0.7555081844329834,0.7245296835899353,-0.0418561547994613,0.8311767578125,0.6663910746574402,-0.0757674798369407,0.8791472911834717,0.6324090361595154,-0.102115012705326,0.9248576164245604,0.6040636301040649,-0.1218871176242828,0.7139968276023865,0.6817945241928101,-0.0529203675687313,0.7620423436164856,0.5738984942436218,-0.0829194411635398,0.8031891584396362,0.5160702466964722,-0.1095164269208908,0.8435186147689819,0.4716588854789734,-0.1291719079017639,0.6605718731880188,0.680473268032074,-0.0677127689123153,0.673516035079956,0.5871322154998779,-0.1022753491997718,0.7002621293067932,0.5498442053794861,-0.1285383701324463,0.7326411604881287,0.5219937562942505,-0.1463675796985626,0.6046328544616699,0.7115886807441711,-0.0854014530777931,0.5958081483840942,0.6654742956161499,-0.1202236488461494,0.5992530584335327,0.6633466482162476,-0.1358921229839325,0.6086272597312927,0.667194128036499,-0.1448595076799392
15,0.5641033053398132,0.9010646939277648,9.194444032800676e-07,0.6544297337532043,0.9174057841300964,-0.0329411029815673,0.7384060621261597,0.8980844020843506,-0.0561851598322391,0.8116024136543274,0.8962501287460327,-0.0797312781214714,0.8782592415809631,0.9044541716575624,-0.1047801449894905,0.756281852722168,0.7179810404777527,-0.044220220297575,0.8280744552612305,0.6521637439727783,-0.0775244608521461,0.8747686147689819,0.6148296594619751,-0.1014347970485687,0.9188767075538636,0.5890918970108032,-0.1201106607913971,0.712942898273468,0.6783554553985596,-0.0557441189885139,0.7546775937080383,0.5659717321395874,-0.0883014500141143,0.7973766326904297,0.5043908357620239,-0.1171065345406532,0.8401156067848206,0.4620636105537414,-0.139089897274971,0.658367395401001,0.6796757578849792,-0.0709526389837265,0.6689965128898621,0.5828121304512024,-0.1147043779492378,0.6933500170707703,0.5583727955818176,-0.1470119059085846,0.720656156539917,0.546358048915863,-0.1682939082384109,0.6047082543373108,0.713513970375061,-0.0882117599248886,0.6024302244186401,0.6911107897758484,-0.1364567279815673,0.6091300249099731,0.7187647223472595,-0.1607543528079986,0.6185126900672913,0.7481903433799744,-0.1748178005218505
16,0.5660099983215332,0.8989822268486023,9.455878284825304e-07,0.6564145088195801,0.9119889736175536,-0.0336350314319133,0.7408097982406616,0.8870292901992798,-0.0546768754720687,0.8138584494590759,0.8784373998641968,-0.0755834206938743,0.879517674446106,0.8784874081611633,-0.097119502723217,0.7557260990142822,0.7078219652175903,-0.041018296033144,0.8245408535003662,0.6382562518119812,-0.0723475962877273,0.8704338669776917,0.5995875000953674,-0.094402976334095,0.9132277369499208,0.5758893489837646,-0.1110903993248939,0.7091579437255859,0.6667247414588928,-0.0501119196414947,0.7471536993980408,0.5533152222633362,-0.07949098944664,0.7884489297866821,0.4936901330947876,-0.1050238832831382,0.8290684819221497,0.4590792059898376,-0.124640092253685,0.6528716683387756,0.6683174967765808,-0.0633146986365318,0.6652809977531433,0.5724908709526062,-0.105252705514431,0.6867679953575134,0.5601917505264282,-0.1339344680309295,0.7085844278335571,0.5658261775970459,-0.1522339284420013,0.5977938771247864,0.7036651968955994,-0.0788783580064773,0.6024624705314636,0.6948556303977966,-0.1263952851295471,0.6158400774002075,0.7373237013816833,-0.1501016616821289,0.6296358704566956,0.7839056253433228,-0.1632086336612701
17,0.5679242014884949,0.8980304002761841,9.071598583432204e-07,0.6593294143676758,0.9081605672836304,-0.0330326557159423,0.743178129196167,0.8747094869613647,-0.0541733093559742,0.8162192106246948,0.8518246412277222,-0.0753270834684372,0.8846520185470581,0.8451902866363525,-0.0968392491340637,0.7520396113395691,0.7011579275131226,-0.0405411906540393,0.8176364302635193,0.6203967928886414,-0.0714763924479484,0.862221360206604,0.5802119374275208,-0.0914691090583801,0.9047856330871582,0.5549486875534058,-0.1062109693884849,0.7037896513938904,0.6626349687576294,-0.0492744743824005,0.7350133657455444,0.5388336181640625,-0.0807746574282646,0.7766004204750061,0.4845077693462372,-0.1048735082149505,0.8186482191085815,0.4533096849918365,-0.1219623833894729,0.6479508876800537,0.6644367575645447,-0.0618937686085701,0.6571128964424133,0.5749651193618774,-0.1090080514550209,0.6799689531326294,0.586621880531311,-0.137041762471199,0.7001568675041199,0.6101579666137695,-0.1518754065036773,0.5947362184524536,0.6988554000854492,-0.0764346420764923,0.5994352698326111,0.6998050212860107,-0.1271355748176574,0.6188228130340576,0.760439932346344,-0.151096686720848,0.6368775963783264,0.8204311728477478,-0.1626380980014801
18,0.5750747919082642,0.8974820375442505,8.571302601012576e-07,0.664836585521698,0.9001902341842651,-0.0300596598535776,0.7476284503936768,0.8539049625396729,-0.0469063743948936,0.8206944465637207,0.8214660286903381,-0.0642926171422004,0.8857649564743042,0.8016482591629028,-0.0807135999202728,0.7539963126182556,0.6828020811080933,-0.0340989716351032,0.8108453154563904,0.5885470509529114,-0.0636061578989029,0.8540220260620117,0.5504937171936035,-0.0815687626600265,0.8952527046203613,0.5301412343978882,-0.0944030135869979,0.7026301026344299,0.6458929777145386,-0.0421663150191307,0.7242236733436584,0.5113958716392517,-0.0722115933895111,0.7636579275131226,0.4760355651378631,-0.0914807766675949,0.8045892715454102,0.4672834873199463,-0.1042889729142189,0.6459526419639587,0.6509972810745239,-0.0544482208788394,0.6477497816085815,0.563365638256073,-0.1015428006649017,0.6643127799034119,0.596764087677002,-0.1248739212751388,0.6765636205673218,0.6437256336212158,-0.1349882930517196,0.5941318869590759,0.689609944820404,-0.0687495172023773,0.5997238755226135,0.7057926058769226,-0.1200488805770874,0.6228761672973633,0.7725966572761536,-0.1445457190275192,0.6432303190231323,0.8369267582893372,-0.1556095331907272
19,0.5798370838165283,0.8936595916748047,6.854316438875685e-07,0.6730466485023499,0.8843340873718262,-0.0207990538328886,0.7529701590538025,0.8248659372329712,-0.0319324880838394,0.819706380367279,0.782795250415802,-0.0455546006560325,0.8804268836975098,0.7584123611450195,-0.0579989552497863,0.7511984705924988,0.662192165851593,-0.0240098629146814,0.7988333702087402,0.5626441240310669,-0.0515805408358573,0.8388484120368958,0.5224063396453857,-0.0683305561542511,0.8770304322242737,0.4991483092308044,-0.0803285464644432,0.696532130241394,0.6335688829421997,-0.0355980098247528,0.7086758017539978,0.5005388259887695,-0.0650217682123184,0.7439494729042053,0.465176373720169,-0.0847303867340087,0.7787883877754211,0.4574774205684662,-0.0974979549646377,0.6401192545890808,0.6431210041046143,-0.0505893044173717,0.6385154724121094,0.5679798126220703,-0.0995885804295539,0.6572713851928711,0.6132242679595947,-0.1234511211514473,0.6685138940811157,0.6696161031723022,-0.1321035623550415,0.5916438102722168,0.684887170791626,-0.0664439648389816,0.6016104817390442,0.715149998664856,-0.1175966933369636,0.6243066191673279,0.7825681567192078,-0.1416326612234115,0.6407622694969177,0.8431897163391113,-0.1516712605953216
20,0.5853811502456665,0.88872230052948,6.451173248933628e-07,0.6813273429870605,0.8659984469413757,-0.0219585355371236,0.7567594051361084,0.7960731983184814,-0.0359853468835353,0.8160301446914673,0.7452848553657532,-0.0532683841884136,0.8716046214103699,0.7175143957138062,-0.0689936876296997,0.7472256422042847,0.6377871036529541,-0.031382493674755,0.7838643193244934,0.5294754505157471,-0.0663876235485076,0.8167974948883057,0.4906865954399109,-0.0878213495016098,0.8501613140106201,0.4732962846755981,-0.101771555840969,0.6869527697563171,0.6223177313804626,-0.0447796769440174,0.6896091103553772,0.4889153242111206,-0.0820147693157196,0.7275539040565491,0.4564200043678283,-0.1039681285619735,0.7653200626373291,0.4510960280895233,-0.117386408150196,0.6289016604423523,0.6438989043235779,-0.0618899874389171,0.6341963410377502,0.5744439363479614,-0.1193397715687751,0.6626142263412476,0.6372153759002686,-0.1428337842226028,0.6781743764877319,0.7068507075309753,-0.148874431848526,0.5813457369804382,0.6970718502998352,-0.0798681527376174,0.6058759689331055,0.7326787710189819,-0.1369478553533554,0.6363824605941772,0.7997804284095764,-0.1617320775985717,0.6561775207519531,0.8563777804374695,-0.1708902269601822
21,0.5849112272262573,0.8879640698432922,6.307652711257106e-07,0.6827588081359863,0.8513017892837524,-0.022868525236845,0.755359411239624,0.7702050805091858,-0.0383469872176647,0.808565080165863,0.7053824067115784,-0.0570994094014167,0.8582645058631897,0.6707537174224854,-0.0736458525061607,0.7282129526138306,0.6216417551040649,-0.0373053774237632,0.7588052153587341,0.5086531043052673,-0.0771137028932571,0.7911744713783264,0.4682024419307709,-0.1007720232009887,0.8208290338516235,0.4520496129989624,-0.1157364174723625,0.6684251427650452,0.6131596565246582,-0.0526232309639453,0.6650472283363342,0.4739032387733459,-0.0994249582290649,0.7068273425102234,0.452772319316864,-0.1234473958611488,0.7454008460044861,0.465811163187027,-0.1353951692581176,0.613585352897644,0.6422903537750244,-0.0716161206364631,0.6239507794380188,0.5787236094474792,-0.1358779519796371,0.6618035435676575,0.6485320329666138,-0.1589857339859008,0.6830405592918396,0.7236766815185547,-0.1629098057746887,0.5723760724067688,0.7015374898910522,-0.0917360112071037,0.6058869957923889,0.7481833100318909,-0.1541672348976135,0.643456220626831,0.815015435218811,-0.1810325980186462,0.6674938797950745,0.8713074326515198,-0.1904249787330627
