x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,Label
0,0,0,0.095041543,-0.074775994,-0.036515611,0.168248147,-0.217354923,-0.048752933,0.150428861,-0.36939168,-0.062800913,0.080432743,-0.441681623,-0.071969441,0.124985605,-0.326428145,0.011567236,0.144211262,-0.430299103,-0.038210763,0.12789613,-0.33749488,-0.071965932,0.108236134,-0.265000492,-0.085248328,0.061648607,-0.336825699,0.01038297,0.07871455,-0.436818302,-0.046770315,0.068123937,-0.316707671,-0.071801423,0.051935703,-0.229119182,-0.071046046,0.000605404,-0.335019827,8.90E-05,0.011594594,-0.430507898,-0.064075558,0.011985749,-0.293568552,-0.060424774,0.00325796,-0.195449948,-0.035692225,-0.066585511,-0.320133597,-0.012582648,-0.043664366,-0.404595643,-0.057091574,-0.035962641,-0.308103055,-0.045386917,-0.039836138,-0.227275103,-0.021274964,Fist
0,0,0,0.094456464,-0.075339913,-0.037702693,0.16812259,-0.218584418,-0.050245693,0.150189072,-0.371592611,-0.064403756,0.079341501,-0.444927335,-0.073678492,0.12273702,-0.330483496,0.0130416,0.139983356,-0.433244675,-0.036591037,0.125536144,-0.340594441,-0.071167944,0.107755721,-0.266632646,-0.085039458,0.060035735,-0.340630561,0.012626694,0.075245738,-0.438106596,-0.044066305,0.066684395,-0.318475187,-0.070121011,0.051491052,-0.230039179,-0.070317557,-0.000665724,-0.33841148,0.002872152,0.008888155,-0.431756437,-0.061133286,0.010915339,-0.296301126,-0.058874322,0.002804071,-0.197999954,-0.035233898,-0.06773454,-0.323373616,-0.00934399,-0.045511007,-0.407023191,-0.054468474,-0.036944926,-0.309862196,-0.043825498,-0.040542424,-0.227370948,-0.020355149,Fist
0,0,0,0.095670849,-0.076102257,-0.038539203,0.170280039,-0.219972879,-0.050916376,0.152190179,-0.374482691,-0.064631412,0.078939855,-0.444622666,-0.073484601,0.124338657,-0.330381185,0.013851268,0.142750323,-0.43003419,-0.03472211,0.127178013,-0.338463068,-0.069071123,0.10827294,-0.267379284,-0.083252715,0.061952531,-0.341228127,0.014095502,0.077263236,-0.43696624,-0.042088224,0.067866683,-0.317787409,-0.068427155,0.052025259,-0.230792642,-0.068952324,0.001959473,-0.340109617,0.00496814,0.011394888,-0.431293547,-0.058752017,0.012659073,-0.296470463,-0.057243137,0.003827929,-0.199003637,-0.034182562,-0.064659297,-0.326306999,-0.006669677,-0.042907685,-0.408512592,-0.051392591,-0.034951001,-0.311848402,-0.041145792,-0.038861692,-0.229812801,-0.018123265,Fist
0,0,0,0.094982028,-0.075030565,-0.036515893,0.168849945,-0.218677521,-0.048353346,0.150956631,-0.37173295,-0.061964395,0.079607844,-0.443062484,-0.070704063,0.124300539,-0.32816273,0.013542977,0.142859846,-0.429351985,-0.035568407,0.12663582,-0.337162584,-0.069505056,0.107046098,-0.264758557,-0.083080037,0.061335295,-0.339176774,0.012560933,0.077187449,-0.437444389,-0.043788819,0.067909539,-0.318010926,-0.069222538,0.052311212,-0.230869681,-0.068995332,0.000729084,-0.337681472,0.002414791,0.011053622,-0.432330787,-0.06112905,0.01249823,-0.296136796,-0.058027593,0.00377351,-0.198417306,-0.033877986,-0.066272795,-0.322749227,-0.010138152,-0.043589473,-0.406998247,-0.05439133,-0.035250247,-0.310498267,-0.043054929,-0.039116502,-0.229355663,-0.019293526,Fist
0,0,0,0.09532854,-0.076158643,-0.036413001,0.168450415,-0.220308661,-0.048659915,0.149208874,-0.373957485,-0.062734364,0.076079667,-0.443947911,-0.071963286,0.123891354,-0.326548159,0.013556459,0.14322564,-0.428477287,-0.036200868,0.125701636,-0.336031973,-0.070687769,0.104465753,-0.262992948,-0.084519124,0.060282648,-0.337943792,0.012368376,0.076356769,-0.436787784,-0.043927165,0.066501707,-0.316623598,-0.0693458,0.050053984,-0.229625583,-0.069255276,-0.000631452,-0.336541355,0.001969484,0.00998044,-0.432778448,-0.061346615,0.011738569,-0.296234846,-0.057837671,0.002586693,-0.198547244,-0.033565232,-0.067838758,-0.321733028,-0.010835282,-0.044696838,-0.407500207,-0.054533949,-0.035767376,-0.31121558,-0.042606508,-0.0397771,-0.230686635,-0.01860071,Fist
0,0,0,0.095507413,-0.075856626,-0.035617491,0.168223083,-0.219945997,-0.047511959,0.148341537,-0.374191761,-0.061447227,0.074293971,-0.443212688,-0.070852594,0.123498559,-0.32374537,0.01434979,0.141932249,-0.426044762,-0.035875705,0.125071883,-0.334892243,-0.070980662,0.103603959,-0.260471255,-0.085019396,0.059198618,-0.335449547,0.013026612,0.075625062,-0.434455276,-0.043447257,0.065794051,-0.314549088,-0.069540375,0.048960149,-0.227107137,-0.069930421,-0.001891315,-0.334009111,0.002605828,0.009483904,-0.432078063,-0.061473974,0.010987073,-0.295303166,-0.058363607,0.001498669,-0.197078943,-0.034162489,-0.069370657,-0.318941116,-0.010027141,-0.044932306,-0.405615866,-0.05440264,-0.036422729,-0.309154332,-0.04255372,-0.040757626,-0.228950441,-0.018487889,Fist
0,0,0,0.095208347,-0.077091515,-0.035615096,0.166235834,-0.222061753,-0.046987833,0.144625574,-0.376663953,-0.060528075,0.068829238,-0.443985373,-0.069918791,0.120315939,-0.324533612,0.018370837,0.138435304,-0.423415899,-0.03098264,0.121815056,-0.335151076,-0.06716478,0.099344432,-0.260573924,-0.082158381,0.056621939,-0.33607918,0.017423935,0.072800517,-0.433834016,-0.037512427,0.063968509,-0.317525953,-0.065050686,0.047252953,-0.229968756,-0.066746438,-0.003840923,-0.334617704,0.007216778,0.006893128,-0.42977488,-0.056286404,0.009127438,-0.295745194,-0.055193791,-0.000347853,-0.198128879,-0.032417981,-0.07131508,-0.319663197,-0.00515673,-0.046832561,-0.405278921,-0.049490394,-0.037633002,-0.309669256,-0.038478127,-0.041688591,-0.229373753,-0.015036208,Fist
0,0,0,0.097708881,-0.071159601,-0.037891625,0.169176936,-0.216840178,-0.049821849,0.142594606,-0.372128963,-0.063127133,0.063301831,-0.432465017,-0.072341892,0.122338891,-0.323098481,0.017752243,0.141280472,-0.418259591,-0.0321559,0.121159583,-0.332456291,-0.069709549,0.094738305,-0.255586386,-0.085508014,0.057982057,-0.334115595,0.018312081,0.074640691,-0.430401027,-0.036591704,0.066355169,-0.316767693,-0.06516509,0.049879462,-0.225997359,-0.067496131,-0.002472579,-0.33180669,0.009399474,0.007369459,-0.423541069,-0.054746798,0.01054886,-0.290403843,-0.055312249,0.001582086,-0.190660715,-0.033268238,-0.06968227,-0.316122383,-0.001769594,-0.045294017,-0.398754418,-0.0470408,-0.03651613,-0.302638888,-0.037213473,-0.040932655,-0.222076446,-0.014444119,Fist
0,0,0,0.094779491,-0.069985092,-0.039242088,0.166514307,-0.214747369,-0.052102293,0.14406237,-0.368803203,-0.065990592,0.069396019,-0.435880601,-0.075461934,0.118988067,-0.323712826,0.013736088,0.137786686,-0.420735568,-0.037476676,0.119969904,-0.333272129,-0.074431213,0.095987231,-0.256317407,-0.089234913,0.055582643,-0.333651304,0.014968697,0.072486639,-0.428872734,-0.041302818,0.063773483,-0.315082848,-0.069086085,0.048148453,-0.225533366,-0.070521596,-0.004571766,-0.330980539,0.00665699,0.005990386,-0.421748817,-0.057873985,0.008257061,-0.289166898,-0.057574602,0.000167012,-0.190360665,-0.034915863,-0.071157426,-0.315758884,-0.00407693,-0.047496587,-0.396579266,-0.049564986,-0.038430095,-0.300411046,-0.039819146,-0.041375577,-0.220514476,-0.016899961,Fist
0,0,0,0.095228493,-0.073752642,-0.038526748,0.167338639,-0.218075901,-0.051266947,0.145377278,-0.372690618,-0.065021247,0.069576859,-0.438713312,-0.074678221,0.117898881,-0.32114622,0.0136245,0.137594879,-0.416634381,-0.035718386,0.120142341,-0.330709636,-0.072023482,0.096915007,-0.256284982,-0.087274932,0.054882318,-0.332517564,0.014516986,0.071756989,-0.42989403,-0.040291932,0.06265831,-0.315817833,-0.067845576,0.046726078,-0.225243717,-0.069862016,-0.004988611,-0.331204772,0.006190053,0.005620807,-0.426401436,-0.056742505,0.008007437,-0.294301689,-0.056216848,-0.000342131,-0.194256485,-0.034223036,-0.071469724,-0.316525072,-0.004545395,-0.048290879,-0.400266767,-0.049218901,-0.038750052,-0.305350959,-0.03947796,-0.041496456,-0.224720538,-0.017209182,Fist
0,0,0,0.095678091,-0.065730214,-0.039133716,0.16671887,-0.211285561,-0.051130015,0.144669801,-0.365519732,-0.063912279,0.071141809,-0.432615548,-0.072516337,0.119006366,-0.320120573,0.01278066,0.137886345,-0.416061044,-0.037771377,0.117733747,-0.329848468,-0.074457459,0.091639131,-0.252050757,-0.089308783,0.054948717,-0.330250859,0.014475172,0.071312249,-0.425851464,-0.041169457,0.062243819,-0.313771665,-0.068546935,0.046834677,-0.223170906,-0.069913856,-0.00512591,-0.327844888,0.006720343,0.004176527,-0.418860584,-0.05799064,0.00586918,-0.286352396,-0.05781912,-0.001526207,-0.186709821,-0.035219099,-0.071134016,-0.312515616,-0.003364064,-0.047811717,-0.393310189,-0.049843091,-0.040036738,-0.297183156,-0.040653217,-0.043162256,-0.216873646,-0.018048737,Fist
0,0,0,0.094606817,-0.068357706,-0.040062137,0.168264359,-0.212179095,-0.053189367,0.148689061,-0.367892385,-0.066702672,0.073809117,-0.436863184,-0.076049403,0.120204657,-0.318388492,0.010801853,0.140828818,-0.414204299,-0.038502917,0.123502344,-0.327142388,-0.074267231,0.100234956,-0.253367156,-0.089244656,0.057256579,-0.330072165,0.012629612,0.074181169,-0.426341116,-0.042573746,0.064275593,-0.311761677,-0.06993337,0.047374129,-0.222795963,-0.071685463,-0.002813369,-0.329133481,0.00531292,0.007735759,-0.422412515,-0.058188398,0.009463012,-0.288999826,-0.05746257,0.000496894,-0.189771593,-0.035248969,-0.069474459,-0.315401256,-0.004418548,-0.046465009,-0.396417469,-0.050223399,-0.037315249,-0.300303578,-0.040804647,-0.040239841,-0.220379025,-0.018465853,Fist
0,0,0,0.095607221,-0.067533851,-0.039258764,0.166858613,-0.212656379,-0.051779498,0.143819451,-0.366461068,-0.065019202,0.068713129,-0.433103621,-0.07419413,0.118958056,-0.319727957,0.012313529,0.138131261,-0.413631141,-0.038481173,0.117103964,-0.329687357,-0.075793487,0.090076745,-0.252794832,-0.091090713,0.055218995,-0.32963872,0.01416792,0.07148838,-0.423436254,-0.040589754,0.06175524,-0.313589692,-0.068137769,0.045956939,-0.223601639,-0.070257273,-0.005307615,-0.326717108,0.006636529,0.004471898,-0.419109166,-0.056519785,0.00615257,-0.288533956,-0.056071014,-0.001964629,-0.188472211,-0.034076755,-0.072265133,-0.31078738,-0.003356311,-0.04875803,-0.392572403,-0.048692011,-0.0400033,-0.298092604,-0.039385405,-0.042876542,-0.218190938,-0.017200316,Fist
0,0,0,0.095531225,-0.066222727,-0.038609312,0.167496771,-0.210894108,-0.050489822,0.147071213,-0.364248395,-0.063024299,0.074882179,-0.434224129,-0.071412013,0.118947655,-0.320359468,0.011140341,0.138524532,-0.416742861,-0.038665311,0.118591309,-0.330952168,-0.074292892,0.092741489,-0.254746944,-0.088499055,0.055417955,-0.330208987,0.012929728,0.07212621,-0.424592793,-0.041771301,0.062272668,-0.313039243,-0.068382033,0.046220839,-0.223294348,-0.069627815,-0.004797786,-0.327438533,0.005529902,0.005781502,-0.418480247,-0.057637853,0.006743491,-0.28681007,-0.056719878,-0.001604378,-0.187345147,-0.034283516,-0.071218044,-0.311689407,-0.004172373,-0.047902316,-0.392808616,-0.049628661,-0.039697379,-0.297147065,-0.040122339,-0.042552382,-0.216888279,-0.01761597,Fist
0,0,0,0.095195204,-0.070316434,-0.038423024,0.167944193,-0.215096951,-0.050520584,0.147111446,-0.369857132,-0.063346594,0.070810229,-0.436307311,-0.072118789,0.118818671,-0.319746017,0.01198841,0.13886559,-0.414488733,-0.036165401,0.121168405,-0.327544242,-0.07105571,0.098116398,-0.255443662,-0.085745714,0.056096315,-0.331171155,0.013210853,0.072491109,-0.426633,-0.040583498,0.06300807,-0.311883688,-0.066992059,0.046808869,-0.224291265,-0.068540685,-0.003790677,-0.32986328,0.005456866,0.00655356,-0.424605906,-0.056733667,0.00857985,-0.291307241,-0.055274702,-0.000400305,-0.192699611,-0.033076189,-0.070477515,-0.315291792,-0.004647998,-0.047525376,-0.398313999,-0.049479965,-0.038135916,-0.302587211,-0.039595268,-0.041039616,-0.222345412,-0.017285296,Fist
0,0,0,0.096544266,-0.065926373,-0.040554844,0.167825699,-0.212754667,-0.053116132,0.14227134,-0.36585027,-0.066113663,0.066141933,-0.427103937,-0.074798201,0.120161712,-0.321309477,0.011409115,0.13969925,-0.416760027,-0.040051189,0.116954684,-0.331831604,-0.077327323,0.088616639,-0.254533499,-0.09222946,0.055543453,-0.33065632,0.013452584,0.072273791,-0.426775783,-0.0428993,0.062000215,-0.317675799,-0.07070968,0.046349019,-0.22687903,-0.071990301,-0.005354106,-0.327320337,0.005923024,0.004326403,-0.41733861,-0.05925423,0.005498976,-0.285180151,-0.059620515,-0.00192669,-0.184178948,-0.036879637,-0.071832687,-0.311241627,-0.004056653,-0.048500121,-0.393020093,-0.049710874,-0.040665388,-0.299005777,-0.040139452,-0.04369548,-0.21918714,-0.017259855,Fist
0,0,0,0.095045656,-0.072070956,-0.03916417,0.168118715,-0.216077954,-0.051956492,0.146691203,-0.370522976,-0.065365742,0.070397437,-0.436935127,-0.074496443,0.119383246,-0.319516599,0.011562185,0.139729649,-0.413856596,-0.038038901,0.121421456,-0.325319976,-0.073536429,0.097827882,-0.252536893,-0.088242131,0.056337118,-0.331559062,0.01284839,0.073818922,-0.427197158,-0.042289215,0.06338343,-0.3104029,-0.068943771,0.04636392,-0.222334057,-0.07023673,-0.003944218,-0.330765069,0.004983476,0.007110983,-0.42572546,-0.058367173,0.008526295,-0.290543348,-0.056596666,-0.000730813,-0.19158864,-0.033695354,-0.071078598,-0.316567719,-0.005271261,-0.047327727,-0.398877323,-0.050211455,-0.038353592,-0.3028813,-0.039865966,-0.041788042,-0.223772734,-0.017044314,Fist
0,0,0,0.097569317,-0.064562142,-0.040679466,0.168523908,-0.214085132,-0.053104318,0.140326768,-0.36889115,-0.065804623,0.061249405,-0.426636398,-0.074351817,0.121964693,-0.320262492,0.010414769,0.140957773,-0.417827308,-0.040664482,0.117115349,-0.334424198,-0.078007817,0.087700665,-0.257668942,-0.093209065,0.056759357,-0.329936892,0.012739922,0.073435366,-0.426530361,-0.042637091,0.063216448,-0.317659914,-0.07020922,0.047529459,-0.226781487,-0.07179103,-0.004418612,-0.326535463,0.005617112,0.004832357,-0.418534786,-0.05840078,0.006736219,-0.286428303,-0.058661472,-0.000723928,-0.184687257,-0.036379411,-0.071184531,-0.310214788,-0.004013813,-0.047983974,-0.393158644,-0.048851616,-0.039668471,-0.30029723,-0.039415448,-0.042657673,-0.220953345,-0.017087444,Fist
0,0,0,0.096576691,-0.071638703,-0.037964277,0.169290841,-0.217162043,-0.05009266,0.14735949,-0.373192251,-0.063004915,0.069348276,-0.437435269,-0.071744148,0.119554102,-0.318591386,0.011744716,0.139612615,-0.415052056,-0.03715441,0.12082237,-0.326716661,-0.072259922,0.09674412,-0.253120124,-0.086890314,0.056626022,-0.330335438,0.012701156,0.07436499,-0.427344024,-0.041443385,0.064009964,-0.309950531,-0.067653384,0.047146171,-0.221825838,-0.069052164,-0.003312439,-0.329409897,0.004719033,0.007841349,-0.427268237,-0.057380591,0.009675086,-0.292139053,-0.055128068,0.000166446,-0.193083942,-0.03248819,-0.070299804,-0.314964771,-0.005617425,-0.046053052,-0.39899087,-0.049666047,-0.037427247,-0.303527176,-0.039126836,-0.041541815,-0.224774837,-0.016643155,Fist
0,0,0,0.098377049,-0.065182745,-0.040003646,0.169383615,-0.213447243,-0.051867559,0.142091155,-0.367851347,-0.064318709,0.06458953,-0.427928895,-0.072537891,0.123515517,-0.321152866,0.012466098,0.143410325,-0.418692946,-0.038289394,0.119785577,-0.334203005,-0.075167529,0.090656191,-0.257036209,-0.089904881,0.058461577,-0.330854565,0.014546116,0.07566303,-0.427086294,-0.040888022,0.065043747,-0.317655683,-0.068467766,0.048639596,-0.227053821,-0.069763854,-0.002846599,-0.327463746,0.007118098,0.006585956,-0.418452501,-0.057442616,0.007938713,-0.28570196,-0.058039166,-0.000112057,-0.184059978,-0.035562507,-0.070098087,-0.31115225,-0.0026767,-0.04653132,-0.394213319,-0.04797089,-0.038351685,-0.300335228,-0.038549672,-0.041852981,-0.220002025,-0.015882112,Fist
0,0,0,0.096439034,-0.071961641,-0.038340214,0.169327766,-0.216086149,-0.050299077,0.147752553,-0.371049702,-0.063207968,0.070907056,-0.436272711,-0.071688875,0.119660467,-0.318794429,0.013478551,0.138967454,-0.417321622,-0.035294189,0.12054199,-0.328799427,-0.070284045,0.097730458,-0.25558129,-0.084723591,0.057686388,-0.329945892,0.014684648,0.073044181,-0.425930738,-0.039537414,0.064090967,-0.308810532,-0.065704129,0.048748821,-0.221411973,-0.066951967,-0.00179404,-0.328713,0.006619038,0.007263571,-0.425082028,-0.05607451,0.010074079,-0.290601164,-0.054470184,0.001489431,-0.191488147,-0.031970556,-0.068432182,-0.314760447,-0.003834389,-0.046269089,-0.398401976,-0.048691823,-0.037616849,-0.302676916,-0.038913026,-0.041433334,-0.221996933,-0.016632821,Fist
0,0,0,0.09658283,-0.069948375,-0.038579966,0.16785574,-0.214778394,-0.050533197,0.144187033,-0.368131727,-0.063516367,0.068757296,-0.432375729,-0.072301942,0.121976495,-0.321447492,0.014290116,0.141401201,-0.41769582,-0.036078356,0.119863182,-0.333349407,-0.073015283,0.093602508,-0.257181525,-0.088065568,0.058139801,-0.331418455,0.01570336,0.074287832,-0.425740629,-0.039496474,0.063805878,-0.315852165,-0.06741606,0.047723025,-0.226530224,-0.069362539,-0.002686411,-0.32875818,0.007715978,0.006217629,-0.420150459,-0.055898606,0.007828981,-0.28872034,-0.055912777,-0.000143498,-0.188192844,-0.033738791,-0.070149958,-0.312980473,-0.002667093,-0.047310382,-0.395266145,-0.047784138,-0.038721085,-0.300876081,-0.038300052,-0.041640013,-0.21991989,-0.0157474,Fist
0,0,0,0.096832395,-0.071467936,-0.037474663,0.167887598,-0.217014015,-0.049003967,0.144195646,-0.371271819,-0.061552138,0.066766918,-0.434177637,-0.070056361,0.121766478,-0.320170581,0.01450354,0.141468108,-0.415220261,-0.034737733,0.120829135,-0.330116808,-0.070839089,0.095752507,-0.256433308,-0.085825366,0.058451086,-0.331152767,0.015375191,0.074660301,-0.427106827,-0.039270752,0.064436704,-0.313252717,-0.066417996,0.048277587,-0.223875314,-0.067980666,-0.001903743,-0.329376608,0.007133473,0.007052809,-0.422690123,-0.055736438,0.009456962,-0.289735645,-0.055051003,0.00112012,-0.189987659,-0.032771543,-0.069009915,-0.314382195,-0.003372413,-0.04682079,-0.397731304,-0.047653366,-0.037738532,-0.303014725,-0.037609179,-0.040883571,-0.222935647,-0.015071023,Fist
