x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,Label
0,0,0,0.021283984,-0.180850267,-0.027124591,0.029964268,-0.35836482,-0.047181373,0.019966543,-0.485617638,-0.06553295,0.005297929,-0.602632672,-0.078373467,-0.027834058,-0.37541467,-0.06976371,0.153693199,-0.35822314,-0.123705474,0.129656553,-0.306732118,-0.151989063,0.071336567,-0.312831938,-0.172619258,-0.034740925,-0.26808995,-0.084371482,0.168786466,-0.251743555,-0.1313652,0.124711037,-0.21468401,-0.139557694,0.071845055,-0.217662215,-0.152167549,-0.027478725,-0.15609777,-0.102285882,0.163263381,-0.139329076,-0.145455336,0.118466198,-0.110267997,-0.137955984,0.069669664,-0.119325042,-0.13564836,-0.010241777,-0.053401709,-0.123983634,0.145437062,-0.045624256,-0.158625101,0.116312623,-0.032792926,-0.163325017,0.064271629,-0.034865499,-0.167365303,ThumbsUp
0,0,0,0.004996419,-0.15490222,-0.044263503,-0.014579862,-0.311846972,-0.071418749,-0.041137606,-0.435233206,-0.093542988,-0.072284728,-0.551654279,-0.111438373,-0.107975662,-0.319220364,-0.08928177,0.085223675,-0.281671166,-0.14288112,0.086597621,-0.227481067,-0.169862742,0.03285259,-0.224339008,-0.190462792,-0.117434502,-0.197574854,-0.096670726,0.115848005,-0.167235613,-0.140492479,0.097885668,-0.132405579,-0.146917993,0.036091089,-0.134542704,-0.159503261,-0.10456723,-0.079589367,-0.107727619,0.115169168,-0.053304315,-0.150719712,0.101450741,-0.035027981,-0.13661533,0.044810951,-0.050778508,-0.130754674,-0.08169052,0.031756759,-0.125048736,0.106835723,0.049778402,-0.164786527,0.116340578,0.049896479,-0.16634869,0.079807401,0.044219792,-0.165929804,ThumbsUp
0,0,0,0.043105066,-0.135181785,-0.026482334,0.119974971,-0.302158535,-0.058068728,0.147798955,-0.432655215,-0.085953718,0.145727336,-0.548838675,-0.106156168,0.128090858,-0.333442569,-0.111192522,0.321360588,-0.261838019,-0.163082545,0.278200448,-0.222214401,-0.174410319,0.21096617,-0.231725097,-0.177595442,0.110746205,-0.233845711,-0.124794347,0.323833108,-0.155174673,-0.167209794,0.269071519,-0.128008187,-0.156709035,0.205918252,-0.135868847,-0.151542877,0.104480386,-0.116856337,-0.137850826,0.309341788,-0.04863447,-0.16808567,0.255260468,-0.031183898,-0.142513146,0.195672452,-0.042475462,-0.127995869,0.110001981,0.00215143,-0.152488252,0.275640249,0.046078026,-0.168288609,0.233076811,0.048987627,-0.152458494,0.17219919,0.037812054,-0.143179362,ThumbsUp
0,0,0,0.033516824,-0.132610381,-0.024792809,0.094040632,-0.29856503,-0.052023143,0.112566829,-0.423717171,-0.076337755,0.101102054,-0.530109316,-0.094082236,0.092830777,-0.324516773,-0.097565435,0.26939708,-0.270283997,-0.150963724,0.229923427,-0.226948023,-0.167819932,0.170789301,-0.238956749,-0.176347166,0.083508193,-0.226863861,-0.111909047,0.281324506,-0.170946836,-0.157135412,0.229504347,-0.142818451,-0.151125804,0.174227774,-0.1502648,-0.149272412,0.083872378,-0.117875874,-0.127039552,0.272298455,-0.070101738,-0.163932413,0.220886827,-0.052379787,-0.14552486,0.167082131,-0.064206481,-0.13428478,0.094927132,-0.011931121,-0.143558666,0.246096909,0.016429484,-0.164996341,0.208377659,0.020988286,-0.155259967,0.155817866,0.010812759,-0.149675399,ThumbsUp
0,0,0,0.040034235,-0.210299969,-0.051552767,0.047510326,-0.392223597,-0.084377071,0.029978037,-0.527661562,-0.112050144,0.012955785,-0.672586948,-0.13331086,-0.039512992,-0.366491437,-0.109075902,0.182338357,-0.347835898,-0.177126428,0.154922664,-0.292413652,-0.212875491,0.086640179,-0.291779399,-0.240595823,-0.060643911,-0.229940593,-0.118921889,0.205852032,-0.211718857,-0.176656237,0.15454495,-0.180223703,-0.184483817,0.085460305,-0.179602027,-0.201166829,-0.055785894,-0.093982399,-0.133720851,0.199349523,-0.07670337,-0.186037084,0.146019518,-0.059481263,-0.173202029,0.075834095,-0.076725245,-0.17088378,-0.033105493,0.026913226,-0.155794194,0.166737437,0.062362254,-0.204370504,0.136118531,0.060436487,-0.214083841,0.069126844,0.04502964,-0.222978583,ThumbsUp
0,0,0,0.049580932,-0.178198457,-0.040035088,0.080931067,-0.332520127,-0.077385615,0.083676338,-0.451604247,-0.111130062,0.088119447,-0.583449244,-0.138224702,0.033146203,-0.335725188,-0.114045609,0.247259319,-0.292250395,-0.175982308,0.219625294,-0.262514502,-0.197710048,0.156509161,-0.283934951,-0.211415496,0.010076463,-0.214800894,-0.126141306,0.256183863,-0.166284382,-0.179054376,0.20985508,-0.154396713,-0.174265545,0.150524974,-0.165525913,-0.179115068,0.006475568,-0.088703632,-0.140823048,0.235122561,-0.043769836,-0.185951572,0.18756032,-0.04148066,-0.163462575,0.132462263,-0.055097222,-0.153473955,0.011713266,0.024597764,-0.159987014,0.180561781,0.0776878,-0.195429366,0.154277802,0.067322791,-0.192213934,0.10365653,0.048819363,-0.192652341,ThumbsUp
0,0,0,0.039105773,-0.168110907,-0.029501151,0.074992478,-0.323634684,-0.060636181,0.079134703,-0.443812862,-0.090091779,0.077845871,-0.568134725,-0.113676004,0.035506606,-0.351354837,-0.097980432,0.23185885,-0.304666579,-0.155627615,0.205806375,-0.254850835,-0.177515394,0.146767676,-0.267640263,-0.191752888,0.012071252,-0.238772511,-0.113936208,0.236139297,-0.188962638,-0.1631876,0.194270194,-0.162903488,-0.163241751,0.141220212,-0.1731897,-0.170501775,0.005992889,-0.117129326,-0.131591476,0.215688229,-0.068409383,-0.173570372,0.177089393,-0.05362314,-0.157708354,0.130379558,-0.069884539,-0.151735074,0.008414447,-0.005236387,-0.152454458,0.170579553,0.043757856,-0.183429129,0.152097821,0.039028645,-0.181376628,0.111799777,0.016066313,-0.182435221,ThumbsUp
0,0,0,0.052609026,-0.163974583,-0.028945228,0.102139294,-0.32624352,-0.06192969,0.110554099,-0.446954086,-0.092584221,0.111035466,-0.570331663,-0.115584834,0.061303258,-0.363117903,-0.112123756,0.265911162,-0.307299435,-0.172806649,0.232368171,-0.255596787,-0.190829663,0.168759882,-0.272969484,-0.200819371,0.036448896,-0.250638425,-0.128712161,0.268035412,-0.187969774,-0.179849802,0.221216261,-0.160049498,-0.173468096,0.167276502,-0.170095593,-0.175586341,0.029434204,-0.12596786,-0.146284817,0.24731648,-0.065910816,-0.188161073,0.200804353,-0.049773216,-0.166219173,0.150038302,-0.061380982,-0.15594974,0.030155838,-0.008619964,-0.166708751,0.204892397,0.037904084,-0.194521723,0.174588263,0.034536541,-0.187776534,0.124437749,0.017818809,-0.185955985,ThumbsUp
0,0,0,0.02299577,-0.199648619,-0.035872055,0.030339181,-0.375538677,-0.0590873,0.021637022,-0.510697782,-0.080001616,0.020153046,-0.643384546,-0.094972172,-0.050068378,-0.392807215,-0.068122657,0.155690968,-0.351909846,-0.123355196,0.126528382,-0.295812815,-0.155586572,0.061883748,-0.298571765,-0.181864859,-0.070086718,-0.272113472,-0.080185974,0.166187048,-0.230907708,-0.128933714,0.115920782,-0.197739154,-0.141138168,0.057633698,-0.20126009,-0.159293906,-0.069708347,-0.148906171,-0.097130307,0.156581521,-0.109709382,-0.141130046,0.101825953,-0.086846828,-0.136882783,0.039677322,-0.103368223,-0.139693381,-0.054667056,-0.036265731,-0.119817117,0.119263887,0.01378274,-0.159376414,0.08468461,0.022486448,-0.171742158,0.021096766,0.008139908,-0.182460205,ThumbsUp
0,0,0,0.034350723,-0.171228766,-0.042230764,0.037117809,-0.34379971,-0.069159659,0.021715373,-0.474842355,-0.092470663,-0.003697872,-0.602210373,-0.111561107,-0.074011832,-0.355305552,-0.093936259,0.131137878,-0.326738417,-0.157353537,0.108809203,-0.270445287,-0.192640843,0.038974315,-0.260651886,-0.219211059,-0.101899296,-0.235101074,-0.10551467,0.141082376,-0.207906783,-0.157448055,0.097192079,-0.168350458,-0.16409223,0.027676523,-0.164179802,-0.177337768,-0.102342606,-0.106758654,-0.121980974,0.128493935,-0.08296293,-0.168702485,0.083849877,-0.058128059,-0.15297264,0.014378577,-0.066718876,-0.146637233,-0.088778704,0.017649055,-0.145400869,0.09451887,0.037042141,-0.190043317,0.067017764,0.037599683,-0.196743669,0.002755105,0.03102982,-0.200966658,ThumbsUp
0,0,0,0.034794301,-0.166312039,-0.056732923,0.031571746,-0.339126348,-0.087592237,0.012213171,-0.467650473,-0.112238512,-0.014049113,-0.594537705,-0.132191882,-0.092815161,-0.340803564,-0.104633987,0.116970301,-0.312422365,-0.17261982,0.100266516,-0.257781595,-0.211780668,0.03027609,-0.245866418,-0.240943,-0.118346468,-0.215908974,-0.110148088,0.130089343,-0.189521253,-0.164647714,0.090269148,-0.152772039,-0.173031763,0.01708895,-0.144808233,-0.188058809,-0.115493059,-0.084160566,-0.122405082,0.116863847,-0.061475277,-0.173861489,0.076595008,-0.036279678,-0.161042974,0.005672872,-0.042061448,-0.15629828,-0.099858344,0.042195618,-0.142931566,0.084667623,0.059907556,-0.192448065,0.058085978,0.064311624,-0.202965245,-0.006730169,0.063027799,-0.209544883,ThumbsUp
0,0,0,0.021185815,-0.172746181,-0.048938062,-0.025901079,-0.346861929,-0.07295074,-0.076539069,-0.475131691,-0.092068996,-0.120837137,-0.599665821,-0.107040335,-0.187909603,-0.372171611,-0.080028754,-0.003533423,-0.3433671,-0.139225159,0.000325233,-0.278132319,-0.173787464,-0.051879615,-0.265080988,-0.200627331,-0.227873176,-0.252481312,-0.086369161,0.010145575,-0.228793979,-0.136824493,0.000709087,-0.173809767,-0.147844602,-0.061522424,-0.160889089,-0.160478119,-0.231752604,-0.123420179,-0.098995652,-0.009730846,-0.097818494,-0.149679844,-0.01893422,-0.05979073,-0.140705396,-0.082619518,-0.065648794,-0.136574183,-0.218373328,0.013097405,-0.118993689,-0.042440712,0.036116183,-0.170460779,-0.020182997,0.041879654,-0.180535946,-0.047544003,0.02971071,-0.182762627,ThumbsUp
0,0,0,0.025356829,-0.184504449,-0.049939761,-0.043629616,-0.377402723,-0.0724719,-0.109375194,-0.506061763,-0.090319646,-0.156123936,-0.628527433,-0.100080905,-0.224325404,-0.397068679,-0.068169197,-0.07888189,-0.390020251,-0.133646643,-0.045082301,-0.316671342,-0.165607249,-0.083168626,-0.298931569,-0.186362287,-0.271670133,-0.28412205,-0.071409007,-0.059289515,-0.271512568,-0.132683759,-0.038122475,-0.208269864,-0.141412144,-0.091758102,-0.196636498,-0.145122817,-0.276932359,-0.159781337,-0.083413137,-0.068702593,-0.144727468,-0.136455184,-0.050680369,-0.101166844,-0.124500876,-0.102779433,-0.098314166,-0.114433197,-0.26349134,-0.031900287,-0.103057122,-0.089317501,-0.014715195,-0.148980519,-0.064244255,-0.004142165,-0.157939872,-0.106059432,-0.009300351,-0.157653069,ThumbsUp
0,0,0,0.011625707,-0.171500981,-0.050584562,-0.051152945,-0.340710253,-0.076197777,-0.110957682,-0.463714719,-0.096552994,-0.161286145,-0.588479131,-0.110638674,-0.227073207,-0.349666119,-0.072076757,-0.053748518,-0.313045979,-0.130061436,-0.037127972,-0.2557576,-0.162546027,-0.085211366,-0.252769291,-0.187342186,-0.269760922,-0.219697088,-0.075942662,-0.039706349,-0.189871311,-0.124001365,-0.03887409,-0.152216673,-0.133013699,-0.107640207,-0.156885147,-0.143410552,-0.271030046,-0.083832622,-0.087030042,-0.053570092,-0.055023074,-0.130320881,-0.052101105,-0.03526926,-0.116840135,-0.121556044,-0.048897088,-0.110853989,-0.2536956,0.053075135,-0.106475744,-0.077075541,0.077056408,-0.150546465,-0.05634284,0.071120262,-0.15766013,-0.099945053,0.056583405,-0.158428971,ThumbsUp
0,0,0,0.01114136,-0.156152725,-0.058628394,-0.043380201,-0.318119764,-0.089010107,-0.098058194,-0.438536316,-0.112020055,-0.147173628,-0.557265282,-0.128996665,-0.222282015,-0.295730889,-0.094871352,-0.052438498,-0.259840727,-0.151777471,-0.02399382,-0.222806275,-0.180493856,-0.065885097,-0.220683634,-0.202087561,-0.265530281,-0.155598581,-0.09552964,-0.036750972,-0.126056254,-0.140770475,-0.021588922,-0.111503601,-0.149005095,-0.085134506,-0.115747809,-0.161580349,-0.263224617,-0.018729985,-0.102063457,-0.048580706,0.008905768,-0.143171484,-0.032598972,0.006704926,-0.130791316,-0.09569411,-0.011045039,-0.128234739,-0.238547944,0.117620051,-0.117313976,-0.065519869,0.139786661,-0.156485984,-0.030989408,0.117116511,-0.159928331,-0.062487692,0.093088925,-0.160990635,ThumbsUp
0,0,0,0.035338879,-0.156460881,-0.066639886,0.003543496,-0.313646734,-0.101866827,-0.041167229,-0.433087766,-0.127745093,-0.0923931,-0.551516205,-0.148801983,-0.153638333,-0.298789799,-0.121503414,0.033339053,-0.246077061,-0.187205867,0.041633695,-0.209343493,-0.223303393,-0.010795027,-0.211685956,-0.251187862,-0.193504974,-0.157919466,-0.11983043,0.054606646,-0.119330466,-0.169029252,0.040772766,-0.101711214,-0.177064554,-0.034845471,-0.102470756,-0.19282651,-0.190156795,-0.020023286,-0.12368466,0.036373407,0.011578798,-0.166046233,0.020699322,0.015203595,-0.146456093,-0.05662629,0.001297534,-0.140441165,-0.168360978,0.115672767,-0.137436346,0.010301471,0.135526955,-0.184081391,0.01235944,0.115190983,-0.189656989,-0.042504102,0.097121596,-0.192129106,ThumbsUp
0,0,0,0.031259477,-0.152558386,-0.053008781,0.025422066,-0.30739361,-0.08186013,0.004527926,-0.42943719,-0.105358837,-0.018869638,-0.55327034,-0.126189468,-0.085944384,-0.31217885,-0.103702901,0.103507876,-0.255780101,-0.169506265,0.092024684,-0.219142675,-0.207799984,0.033506691,-0.220223248,-0.235707355,-0.116879269,-0.181999981,-0.109636692,0.121011496,-0.132172823,-0.158916844,0.085777819,-0.114616096,-0.165354116,0.011689365,-0.118151188,-0.179212479,-0.115949705,-0.04669106,-0.121460339,0.102906346,-0.009063661,-0.171626715,0.074331343,-0.005551994,-0.157142011,0.008827209,-0.023721099,-0.150259999,-0.100378931,0.084111273,-0.140876649,0.073151648,0.108757198,-0.189485622,0.055838764,0.095601499,-0.195805443,-0.00070101,0.083881319,-0.198270065,ThumbsUp
0,0,0,0.029498965,-0.141468704,-0.069184168,0.026841372,-0.295263469,-0.108450605,0.011975586,-0.417801708,-0.139176285,-0.014071822,-0.540734589,-0.166996083,-0.073411644,-0.294599235,-0.127865067,0.11432904,-0.216311455,-0.206654137,0.095678747,-0.209181428,-0.257468259,0.047268271,-0.229555488,-0.293010062,-0.102417022,-0.158848286,-0.127625769,0.14217335,-0.094775617,-0.18576183,0.095404267,-0.099466205,-0.196816644,0.018343091,-0.115205705,-0.212925589,-0.100776404,-0.023210943,-0.134161061,0.12309128,0.029186785,-0.184991798,0.085614622,0.014695883,-0.159155658,0.0187729,-0.016806006,-0.14317379,-0.084713519,0.10936898,-0.151492661,0.091413736,0.134663939,-0.202896899,0.066292107,0.105369866,-0.203667199,0.007089049,0.078719437,-0.19909758,ThumbsUp
0,0,0,0.009525716,-0.157233655,-0.052634821,-0.009501785,-0.326347351,-0.081342057,-0.03531298,-0.45775637,-0.104685068,-0.06217435,-0.590325892,-0.124278262,-0.11217314,-0.324739099,-0.095144749,0.092090309,-0.284195423,-0.156087756,0.064081192,-0.245552421,-0.193137348,0.00086087,-0.250131726,-0.223021433,-0.128066301,-0.189704895,-0.101402104,0.118742108,-0.159615934,-0.149705813,0.068391442,-0.140761852,-0.158963919,-0.004592389,-0.150092721,-0.175579041,-0.116196752,-0.056996822,-0.113377251,0.117000043,-0.030837238,-0.158345178,0.074570835,-0.021415949,-0.144144356,0.007221878,-0.044643521,-0.138863489,-0.091580153,0.067947984,-0.134199888,0.098308086,0.078417659,-0.179615051,0.070783794,0.063574612,-0.188668892,0.011298001,0.04589802,-0.193843439,ThumbsUp
