x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
0.0,0.0,0.0,0.017720207571983337,-0.15601301193237305,-0.031514116806420134,0.13009349256753922,-0.2849045395851135,-0.07754601655665283,0.24942666292190552,-0.30376046895980835,-0.11614552257719879,0.3091259300708771,-0.2949250340461731,-0.14518145589295273,0.10114550590515137,-0.30497074127197266,-0.14266754059258346,0.3026922941207886,-0.3168414831161499,-0.18664503960076217,0.2740512490272522,-0.2669110894203186,-0.1983639386123741,0.22022674977779388,-0.22766715288162231,-0.19910090534153824,0.10596416145563126,-0.1781519055366516,-0.14858243731919174,0.325300931930542,-0.21769028902053833,-0.18572788803044205,0.4429914951324463,-0.24292099475860596,-0.18640674023095016,0.5328421592712402,-0.24848443269729614,-0.19239593414727096,0.12327709794044495,-0.06371009349822998,-0.14960084227982406,0.3295512795448303,-0.1280568242073059,-0.16080059973660354,0.3036874234676361,-0.1389636993408203,-0.12232153235140686,0.2521044909954071,-0.1180381178855896,-0.09929636983338241,0.16393140703439713,0.03335678577423096,-0.15413100389901047,0.31391942501068115,-0.07182502746582031,-0.14596686629715805,0.29510176181793213,-0.08373898267745972,-0.10586006311837082,0.25632186233997345,-0.060969650745391846,-0.08058583108845596
0.0,0.0,0.0,0.013164743781089783,-0.16217362880706787,-0.03894992794050722,0.12237411737442017,-0.29319822788238525,-0.09484493608727007,0.23841339349746704,-0.29589611291885376,-0.14188741768850832,0.29420286417007446,-0.26636815071105957,-0.18058337892546206,0.07847617566585541,-0.3197227716445923,-0.17036002005590944,0.281032532453537,-0.33033716678619385,-0.21771065022005587,0.25485676527023315,-0.27728068828582764,-0.22807868446363955,0.19977732002735138,-0.24368029832839966,-0.22871454681410341,0.07849208265542984,-0.19241833686828613,-0.1746691378499463,0.29765385389328003,-0.23133093118667603,-0.217208004250665,0.4084621071815491,-0.25042229890823364,-0.2153353008176282,0.48955056071281433,-0.25101232528686523,-0.21982072915091067,0.09594529122114182,-0.07709693908691406,-0.1729359241868451,0.3011541962623596,-0.14168399572372437,-0.1837699177409604,0.2714727520942688,-0.14549016952514648,-0.1404310974027112,0.21720167994499207,-0.12106156349182129,-0.11596631135000735,0.13764967769384384,0.020903170108795166,-0.17551215614332705,0.28867924213409424,-0.07921075820922852,-0.16343489910616427,0.2663928270339966,-0.08940517902374268,-0.11992590750708132,0.2232227921485901,-0.06683719158172607,-0.0940705301906064
0.0,0.0,0.0,0.007692709565162659,-0.160619854927063,-0.04217179670376936,0.10375542938709259,-0.2988585829734802,-0.10224586530966917,0.21427738666534424,-0.31338512897491455,-0.15225049659056822,0.2617330253124237,-0.2838534116744995,-0.19514596267981688,0.050337471067905426,-0.331060528755188,-0.1788665036801831,0.24193403124809265,-0.33857160806655884,-0.2260725627784268,0.23161691427230835,-0.279147744178772,-0.2402845750693814,0.18527841567993164,-0.241324782371521,-0.2454139123801724,0.05125575512647629,-0.19795650243759155,-0.18172701998992125,0.2642460763454437,-0.23133230209350586,-0.2303024212960736,0.38640832901000977,-0.2529938817024231,-0.23156736596865812,0.47516483068466187,-0.2590102553367615,-0.2371495048646466,0.07303983718156815,-0.08228600025177002,-0.17724726899905363,0.27703535556793213,-0.146517813205719,-0.1891484688167111,0.2605585753917694,-0.15421855449676514,-0.1465982477311627,0.21819621324539185,-0.13706350326538086,-0.12255890473170439,0.11698794364929199,0.01068180799484253,-0.1775736044291989,0.2641865015029907,-0.08107131719589233,-0.16502220734400908,0.2503181993961334,-0.09916287660598755,-0.12198521002574125,0.21179573237895966,-0.09023898839950562,-0.09599014922423521
0.0,0.0,0.0,0.006989046931266785,-0.16466301679611206,-0.04108807810951021,0.09825275838375092,-0.306641161441803,-0.10287283727336671,0.21998262405395508,-0.30890774726867676,-0.15547434606958177,0.28699353337287903,-0.2648012638092041,-0.20290433981824663,0.04836767911911011,-0.3248300552368164,-0.18256599822450426,0.24082043766975403,-0.3459450602531433,-0.22524506965089586,0.22990691661834717,-0.2942924499511719,-0.23847356059957292,0.18437571823596954,-0.26429516077041626,-0.24624162533689287,0.0555577352643013,-0.1892722249031067,-0.18448203423429277,0.26798015832901,-0.22699791193008423,-0.23793418326783922,0.37602460384368896,-0.2425810694694519,-0.2429812810700014,0.4564550518989563,-0.24207168817520142,-0.2517379186432436,0.0791802927851677,-0.07199221849441528,-0.17700674751210954,0.2782090902328491,-0.14548587799072266,-0.18963236728120592,0.254212349653244,-0.1569928526878357,-0.15178216615129259,0.21068966388702393,-0.14305639266967773,-0.13233098009038713,0.12306743860244751,0.01815950870513916,-0.17376586416173723,0.26673486828804016,-0.08109688758850098,-0.16254435100961473,0.24562376737594604,-0.10715508460998535,-0.12457318970371034,0.20073410868644714,-0.10485827922821045,-0.10302126774001863
0.0,0.0,0.0,0.004838421940803528,-0.16086214780807495,-0.04871553811312879,0.09523212164640427,-0.30478817224502563,-0.11593558895469869,0.21464137732982635,-0.31248676776885986,-0.17118395376087392,0.2827010601758957,-0.27266955375671387,-0.2205176304566976,0.04658302664756775,-0.3213822841644287,-0.19921332108856404,0.24028180539608002,-0.34082698822021484,-0.24683910119415486,0.22937406599521637,-0.286124050617218,-0.2622545461642858,0.1838890165090561,-0.2518382668495178,-0.26987598347545827,0.05277615785598755,-0.1843174695968628,-0.19709103810669149,0.26707302033901215,-0.22385340929031372,-0.2542032401549932,0.38267938792705536,-0.2413845658302307,-0.25791604328037465,0.4680725187063217,-0.24033963680267334,-0.26427776622654164,0.07690682262182236,-0.06751435995101929,-0.1856311361777898,0.27626626193523407,-0.1451202630996704,-0.1995837788570043,0.2594058960676193,-0.1644793152809143,-0.15764407324672902,0.22246068716049194,-0.15375769138336182,-0.13417021441341603,0.1201501190662384,0.021305620670318604,-0.17891603219391072,0.26261691749095917,-0.08619290590286255,-0.16578219342113698,0.24546335637569427,-0.11887961626052856,-0.12316172081114019,0.20430055260658264,-0.11910170316696167,-0.09781527775407994
0.0,0.0,0.0,0.0026042163372039795,-0.1625034213066101,-0.04983579642055247,0.09176941961050034,-0.30772238969802856,-0.11683111539957736,0.21077100932598114,-0.31086742877960205,-0.17231961241839144,0.2815169543027878,-0.26248133182525635,-0.2223184173452637,0.04441284388303757,-0.3230385184288025,-0.195964551483371,0.23702768981456757,-0.34415972232818604,-0.2420744513618729,0.22716188430786133,-0.2918625473976135,-0.25732489577410433,0.18271160125732422,-0.2587873935699463,-0.265106699382045,0.051403142511844635,-0.18500292301177979,-0.19349665096876834,0.26477016508579254,-0.22499656677246094,-0.24732353440401766,0.37834806740283966,-0.2435193657875061,-0.25008778921244357,0.46188245713710785,-0.24251335859298706,-0.25620447746393893,0.07600868493318558,-0.06789189577102661,-0.18228208175776217,0.2778563052415848,-0.14811307191848755,-0.19393085590479586,0.2606595605611801,-0.16892695426940918,-0.15331873944876406,0.22246433794498444,-0.15714067220687866,-0.13108310750601504,0.11990751326084137,0.020509421825408936,-0.1760723804580948,0.26291118562221527,-0.0901448130607605,-0.1619851653921387,0.24489425122737885,-0.12491989135742188,-0.12067416212437365,0.20220792293548584,-0.12435716390609741,-0.09646380594847415
0.0,0.0,0.0,0.0014362484216690063,-0.1622900366783142,-0.04988811078828803,0.08938556909561157,-0.30744826793670654,-0.11711748975676528,0.2081812620162964,-0.3137570023536682,-0.1728144763724231,0.27793315052986145,-0.2687731385231018,-0.2231924115435504,0.03937117010354996,-0.32428503036499023,-0.19578987646264068,0.23081529140472412,-0.3457110524177551,-0.24389800715607635,0.22295311093330383,-0.29388517141342163,-0.2615382998005771,0.18018874526023865,-0.2599564790725708,-0.2709485619084262,0.04791902005672455,-0.18712502717971802,-0.19383850979966155,0.2592923939228058,-0.2271224856376648,-0.24931843865078918,0.3728385269641876,-0.24636483192443848,-0.25407588768166534,0.4567963182926178,-0.24487847089767456,-0.2615628867165469,0.07406938076019287,-0.07060682773590088,-0.18320888567131988,0.27329376339912415,-0.14940577745437622,-0.1963277785794162,0.2545756697654724,-0.16927582025527954,-0.1568673430697345,0.21619778871536255,-0.1571478247642517,-0.1354938774125003,0.11891821026802063,0.017408788204193115,-0.17763373541993133,0.26005080342292786,-0.08973491191864014,-0.16529898631733886,0.24039629101753235,-0.12229776382446289,-0.12503707695168487,0.1970442235469818,-0.12088096141815186,-0.10144227284354201
0.0,0.0,0.0,0.003975421190261841,-0.1641319990158081,-0.043213138295755016,0.09168224036693573,-0.3075184226036072,-0.10770099045191728,0.21050669252872467,-0.31238049268722534,-0.1624094787374588,0.2808217853307724,-0.2693687081336975,-0.21200361282978974,0.039521247148513794,-0.32534873485565186,-0.18827004165802919,0.2320249229669571,-0.35070377588272095,-0.23648598225270234,0.22429277002811432,-0.2979136109352112,-0.2543173077837082,0.18065153062343597,-0.2641841769218445,-0.2640795949236008,0.0476701483130455,-0.19048303365707397,-0.19015783996735536,0.2575090080499649,-0.23168015480041504,-0.24688681395207368,0.36788998544216156,-0.2472580075263977,-0.25181042583142244,0.44871680438518524,-0.24491482973098755,-0.2591727319494339,0.07402531802654266,-0.07482737302780151,-0.1831210050121399,0.2698657959699631,-0.14911454916000366,-0.1962987873092743,0.24715261161327362,-0.1674848198890686,-0.1560260298982712,0.20470502972602844,-0.15833526849746704,-0.13433806033287965,0.11879876255989075,0.014078080654144287,-0.18079895706330262,0.2597927302122116,-0.0882415771484375,-0.1681146267191025,0.23935441672801971,-0.12048685550689697,-0.12738701136265718,0.19524705410003662,-0.12085330486297607,-0.10357557417307817
0.0,0.0,0.0,0.003214433789253235,-0.1644311547279358,-0.04258441007596048,0.0911482498049736,-0.3097531199455261,-0.10702765560608896,0.21172508597373962,-0.3176761865615845,-0.1616818366096595,0.28320956230163574,-0.2749178409576416,-0.21105920351010354,0.04115915298461914,-0.32507163286209106,-0.18901645219784768,0.23442867398262024,-0.3539069890975952,-0.2376812902734855,0.22466515004634857,-0.29970818758010864,-0.25534913516503366,0.17859244346618652,-0.2642880082130432,-0.2647705433414558,0.05000799149274826,-0.19044500589370728,-0.19108971035939248,0.2620602548122406,-0.23465216159820557,-0.2488683966444114,0.3727062940597534,-0.24941813945770264,-0.25422847843628915,0.45384109020233154,-0.24522417783737183,-0.2616992948101142,0.07665776461362839,-0.07553631067276001,-0.18395092165928872,0.2718454599380493,-0.1515343189239502,-0.1975385454938987,0.24856513738632202,-0.1674366593360901,-0.15681087053280862,0.20637735724449158,-0.15576708316802979,-0.13470581746560129,0.12186571955680847,0.012374341487884521,-0.1813925710962394,0.2605082094669342,-0.09247994422912598,-0.1685459224031547,0.238902747631073,-0.12309038639068604,-0.12704332745533975,0.194553405046463,-0.1223633885383606,-0.10265955156546624
0.0,0.0,0.0,0.0041883885860443115,-0.16288965940475464,-0.04471379340566273,0.09379260987043381,-0.30976343154907227,-0.11029112906135197,0.21117620170116425,-0.32258033752441406,-0.16541018904126759,0.27750420570373535,-0.2876651883125305,-0.2152606380072939,0.04195447266101837,-0.32562679052352905,-0.19357245982564564,0.2334759533405304,-0.35140520334243774,-0.24204936445630665,0.22267930209636688,-0.2989463210105896,-0.25919759095586414,0.17595475912094116,-0.26579737663269043,-0.26829790891088123,0.05003141611814499,-0.18938112258911133,-0.19455115319169636,0.2622390389442444,-0.23137116432189941,-0.2517937404004442,0.3745524287223816,-0.24756866693496704,-0.25652995527661915,0.45686787366867065,-0.24403315782546997,-0.26397451580442066,0.07596911489963531,-0.07348805665969849,-0.18617123187459583,0.2722110450267792,-0.15087419748306274,-0.19978642285741444,0.24792131781578064,-0.16809338331222534,-0.1581840199319231,0.20483167469501495,-0.15732306241989136,-0.13581037343419666,0.1203828901052475,0.014406442642211914,-0.18245674491799946,0.2596975564956665,-0.0912972092628479,-0.16991481007016773,0.2369871437549591,-0.1225847601890564,-0.1278623920766222,0.19097545742988586,-0.12203705310821533,-0.10323110789931889
0.0,0.0,0.0,0.002317368984222412,-0.16350388526916504,-0.04399300335717271,0.09062957763671875,-0.30882126092910767,-0.10929205982756685,0.2099919617176056,-0.31655097007751465,-0.16431940316033433,0.28066234290599823,-0.27717339992523193,-0.21399424194169114,0.04263444244861603,-0.3262905478477478,-0.19373177706074785,0.23461751639842987,-0.3543405532836914,-0.2418503832705028,0.22346286475658417,-0.3016365170478821,-0.25821224569153856,0.1768806427717209,-0.26784276962280273,-0.26685214756798814,0.05174271762371063,-0.1916303038597107,-0.19488979100060533,0.263457790017128,-0.23488909006118774,-0.2531479072458751,0.3736397475004196,-0.2486586570739746,-0.2582257461435802,0.45466451346874237,-0.24373185634613037,-0.2656257223970897,0.07845354080200195,-0.07616454362869263,-0.18634555457902025,0.27337540686130524,-0.15330862998962402,-0.20012248276543687,0.2470293492078781,-0.16803783178329468,-0.15806151150536607,0.20256121456623077,-0.15628069639205933,-0.13528501211476396,0.12293785810470581,0.011953353881835938,-0.18234186588597368,0.2610406130552292,-0.09384185075759888,-0.16952978788685868,0.23603461682796478,-0.12160658836364746,-0.12670554934811662,0.18817958235740662,-0.11850273609161377,-0.10144041447711061
0.0,0.0,0.0,0.002592220902442932,-0.16369742155075073,-0.044570753610969405,0.09431429207324982,-0.3108031749725342,-0.10943154830420099,0.21434928476810455,-0.3198862671852112,-0.16398686010325036,0.28496159613132477,-0.2798601984977722,-0.21336816091024957,0.04405289888381958,-0.32556164264678955,-0.1925885214277514,0.23555006086826324,-0.3500629663467407,-0.2383552326627978,0.22582323849201202,-0.29841214418411255,-0.2531847490736254,0.18062536418437958,-0.26676273345947266,-0.2610670461126574,0.05234985798597336,-0.18807798624038696,-0.19349911648714624,0.26493702828884125,-0.2282676100730896,-0.24841929811918817,0.3793768137693405,-0.24553906917572021,-0.2516773476072558,0.46272872388362885,-0.24344104528427124,-0.2583968176313647,0.07797329872846603,-0.07154494524002075,-0.18510414499723993,0.2756647616624832,-0.15147221088409424,-0.19764686960661493,0.2536874860525131,-0.17076408863067627,-0.15654516059839807,0.2109321802854538,-0.16149145364761353,-0.134590564555765,0.12218545377254486,0.016554176807403564,-0.18132044214689813,0.2630520910024643,-0.09238094091415405,-0.16885632116282068,0.24207009375095367,-0.12522637844085693,-0.1275737269588717,0.19581320881843567,-0.12538045644760132,-0.10346906471932016
0.0,0.0,0.0,0.0012961924076080322,-0.16116660833358765,-0.049292957924876646,0.08992936462163925,-0.30818575620651245,-0.11681473865417047,0.20690688490867615,-0.3193413019180298,-0.1730885864725451,0.2767394334077835,-0.28275734186172485,-0.22430056943801446,0.0405256450176239,-0.32497692108154297,-0.1988628567686419,0.23096616566181183,-0.3482785224914551,-0.2472787709465365,0.2233383059501648,-0.296725869178772,-0.26420426978972955,0.1810981035232544,-0.2647310495376587,-0.2732627750864367,0.0489560067653656,-0.18765753507614136,-0.19795738770869775,0.26069633662700653,-0.2284565567970276,-0.2550447048178057,0.3763790875673294,-0.2461206316947937,-0.259605145596538,0.4614533334970474,-0.24443405866622925,-0.26696709408668085,0.07532187551259995,-0.07137882709503174,-0.18808447434810205,0.2743198722600937,-0.15429943799972534,-0.20288313045409723,0.25505857169628143,-0.1737368106842041,-0.1629131497373919,0.21527771651744843,-0.16290181875228882,-0.1412342847814898,0.11990909278392792,0.015774667263031006,-0.18307045712379022,0.2607809752225876,-0.0958755612373352,-0.1720967651834826,0.2403837889432907,-0.12982982397079468,-0.13162184371856256,0.19516116380691528,-0.12961846590042114,-0.1078989268770556
